date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:56:26	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:25%20GMT	http://ogpau.wikispaces.com/Theme+-+Fiscal+Transparency	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Fiscal+Transparency.f7.delayed	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:26	9586/9586	---MC-	200	added ('OK')	application/rss+xml	etag:%22bac7bcdd9b278b3e4e38d12d4fb1c17a%22	https://ogpau.govspace.gov.au/author/amelialoye/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/author/amelialoye/feed/index.html	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:28	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:27%20GMT	http://ogpau.wikispaces.com/Theme+-+Fostering+Innovation	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Fostering+Innovation	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:29	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:28%20GMT	http://ogpau.wikispaces.com/Theme+-+Freedom+of+Information	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Freedom+of+Information	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:31	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:30%20GMT	http://ogpau.wikispaces.com/Theme+-+Government+Integrity	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Government+Integrity	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:32	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:32%20GMT	http://ogpau.wikispaces.com/Theme+-+Open+Data	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Open+Data	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:34	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:33%20GMT	http://ogpau.wikispaces.com/Theme+-+Public+Participation	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Public+Participation	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:35	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:35%20GMT	http://ogpau.wikispaces.com/Theme+-+Public+Service+Delivery	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Public+Service+Delivery	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:37	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:36%20GMT	http://ogpau.wikispaces.com/Theme+-+Resources+Management	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Theme+-+Resources+Management	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:39	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:56:38%20GMT	http://ogpau.wikispaces.com/Commitments	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Commitments	(from https://ogpau.govspace.gov.au/author/amelialoye/)
00:56:48	4279/4279	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/second-idc/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/second-idc/feed/index.html	(from https://ogpau.govspace.gov.au/second-idc/)
00:56:48	2409/2409	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:56:48%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fsecond-idc%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed4d86.json	(from https://ogpau.govspace.gov.au/second-idc/)
00:56:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:56:49%20GMT	https://ogpau.govspace.gov.au/?p=523	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index16bc.html	(from https://ogpau.govspace.gov.au/second-idc/)
00:56:50	0/-1	---M--	302	error ('')			http://ogpau.wikispaces.com/Draft+text+of+the+National+Action+Plan+-+5+April+2016	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Draft+text+of+the+National+Action+Plan+-+5+April+2016.102.delayed	(from https://ogpau.govspace.gov.au/second-idc/)
00:56:50	2506/2506	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:56:49%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fsecond-idc%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed6042	(from https://ogpau.govspace.gov.au/second-idc/)
00:56:52	2896/2896	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:56:52%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fsecond-idc%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-loginc3d6.html	(from https://ogpau.govspace.gov.au/second-idc/)
00:56:56	2490/2490	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:56:54%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fwhat-im-learning-about-open-gov-in-australia%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedddc9.json	(from https://ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/)
00:56:57	8681/8681	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/feed/index.html	(from https://ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/)
00:56:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:56:54%20GMT	https://ogpau.govspace.gov.au/?p=490	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexb015.html	(from https://ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/)
00:57:03	2589/2589	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:02%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fwhat-im-learning-about-open-gov-in-australia%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed9a16-2	(from https://ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/)
00:57:05	2930/2930	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:04%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fwhat-im-learning-about-open-gov-in-australia%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-loginb09f.html	(from https://ogpau.govspace.gov.au/what-im-learning-about-open-gov-in-australia/)
00:57:06	2498/2498	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:57:05%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fstage-three-prioritisation-and-drafting-workshop%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed3785.json	(from https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/)
00:57:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:57:06%20GMT	https://ogpau.govspace.gov.au/?p=528	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index4976.html	(from https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/)
00:57:07	849/849	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/feed/index.html	(from https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/)
00:57:08	0/-1	---M--	302	error ('')			http://ogpau.wikispaces.com/Draft+text+of+the+National+Action+Plan+-+5+April+2016	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Draft+text+of+the+National+Action+Plan+-+5+April+2016.109.delayed	(from https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/)
00:57:08	2595/2595	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:07%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fstage-three-prioritisation-and-drafting-workshop%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed4297	(from https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.10b0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fhave-your-say-on-australias-first-open-government-national-action-plan%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.10c0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fannouncing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.10d0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Freport-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.10e0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-workshop%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.10f0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fnext-steps-to-finalise-australias-first-national-action-plan%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1100ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-third-meeting-of-the-interim-working-group%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1110ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Ffourth-inter-departmental-committee-meeting%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1120ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-second-meeting-of-the-interim-working-group%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1130ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1140ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-first-meeting-of-the-interim-working-group%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1150ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-meeting-1-update%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1160ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fsubmissions-for-the-interim-working-group-are-now-closed%2F)
00:57:10	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1170ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-national-action-plan-expressions-of-interest%2F)
00:57:10	2934/2934	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:09%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fstage-three-prioritisation-and-drafting-workshop%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login8045.html	(from https://ogpau.govspace.gov.au/stage-three-prioritisation-and-drafting-workshop/)
00:57:11	2411/2411	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:57:11%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fogp-theme-teleconference-times%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedc19c.json	(from https://ogpau.govspace.gov.au/ogp-theme-teleconference-times/)
00:57:11	11942/11942	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/ogp-theme-teleconference-times/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/ogp-theme-teleconference-times/feed/index.html	(from https://ogpau.govspace.gov.au/ogp-theme-teleconference-times/)
00:57:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:57:11%20GMT	https://ogpau.govspace.gov.au/?p=513	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index3dea.html	(from https://ogpau.govspace.gov.au/ogp-theme-teleconference-times/)
00:57:13	2508/2508	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:12%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fogp-theme-teleconference-times%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed9ad7	(from https://ogpau.govspace.gov.au/ogp-theme-teleconference-times/)
00:57:15	2916/2916	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:14%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fogp-theme-teleconference-times%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login2fc0.html	(from https://ogpau.govspace.gov.au/ogp-theme-teleconference-times/)
00:57:17	2403/2403	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:57:16%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fengagement-update-11-march%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed5f6f.json	(from https://ogpau.govspace.gov.au/engagement-update-11-march/)
00:57:17	2115/2115	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/engagement-update-11-march/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/engagement-update-11-march/feed/index.html	(from https://ogpau.govspace.gov.au/engagement-update-11-march/)
00:57:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:57:17%20GMT	https://ogpau.govspace.gov.au/?p=482	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index54a8.html	(from https://ogpau.govspace.gov.au/engagement-update-11-march/)
00:57:23	2502/2502	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:18%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fengagement-update-11-march%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed5382	(from https://ogpau.govspace.gov.au/engagement-update-11-march/)
00:57:24	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2009%20Nov%202016%2013:57:23%20GMT	http://ogpau.wikispaces.com/Commitments	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Commitments.11d.delayed	(from https://ogpau.govspace.gov.au/engagement-update-11-march/)
00:57:26	2912/2912	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:25%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fengagement-update-11-march%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-loginb1a8.html	(from https://ogpau.govspace.gov.au/engagement-update-11-march/)
00:57:27	2378/2378	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:57:26%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fget-involved%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed9564.json	(from https://ogpau.govspace.gov.au/get-involved/)
00:57:28	2282/2282	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/get-involved/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/get-involved/feed/index.html	(from https://ogpau.govspace.gov.au/get-involved/)
00:57:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:57:27%20GMT	https://ogpau.govspace.gov.au/?p=461	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexfe24.html	(from https://ogpau.govspace.gov.au/get-involved/)
00:57:30	2477/2477	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:28%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fget-involved%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embede46d	(from https://ogpau.govspace.gov.au/get-involved/)
00:57:32	2898/2898	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:31%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fget-involved%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login0680.html	(from https://ogpau.govspace.gov.au/get-involved/)
00:57:34	2533/2533	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:57:33%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fconsultation-stage-2-commitments-drafting-and-live-event%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedec2a.json	(from https://ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/)
00:57:34	2490/2490	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/feed/index.html	(from https://ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/)
00:57:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:57:33%20GMT	https://ogpau.govspace.gov.au/?p=353	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexbc6e.html	(from https://ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/)
00:57:35	2630/2630	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:34%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fconsultation-stage-2-commitments-drafting-and-live-event%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embeda731	(from https://ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/)
00:57:38	0/-1	---M--	301	error ('')			https://ogpau.govspace.gov.au/national-action-plan	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/national-action-plan.125.delayed	(from https://ogpau.govspace.gov.au/author/pwaugh/)
00:57:38	2942/2942	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:36%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fconsultation-stage-2-commitments-drafting-and-live-event%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-logincb6e.html	(from https://ogpau.govspace.gov.au/consultation-stage-2-commitments-drafting-and-live-event/)
00:57:41	2526/2526	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2013:57:39%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fconsultation-stage-1-preparation-framework-and-history%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed55fb.json	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:41	4495/4495	---MC-	200	added ('OK')	application/rss+xml	etag:%22bac7bcdd9b278b3e4e38d12d4fb1c17a%22	https://ogpau.govspace.gov.au/author/pwaugh/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/author/pwaugh/feed/index.html	(from https://ogpau.govspace.gov.au/author/pwaugh/)
00:57:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2013:57:39%20GMT	https://ogpau.govspace.gov.au/?p=223	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexd027.html	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:42	45774/45774	---MC-	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/feed/index.html	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:46	0/-1	---M--	301	error ('')			https://ogpau.govspace.gov.au/national-action-plan	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/national-action-plan.128.delayed	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:46	2623/2623	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2013:57:45%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fconsultation-stage-1-preparation-framework-and-history%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed3d53	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:47	2940/2940	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2013:57:46%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fconsultation-stage-1-preparation-framework-and-history%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-logina3c6.html	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:53	70995/70995	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22f070ee448c4f89aa1ac459a6a1ed03a4%22	https://ogpau.govspace.gov.au/files/2015/12/ART-OGP-submission.-Stage-1-Final.3docx.docx	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/files/2015/12/ART-OGP-submission.-Stage-1-Final.3docx.docx	(from https://ogpau.govspace.gov.au/consultation-stage-1-preparation-framework-and-history/)
00:57:54	0/-1	---M--	302	error ('')			http://ogpau.wikispaces.com/Draft+text+of+the+National+Action+Plan+-+5+April+2016	/home/puzzleduck/websites/OGP/ogpau.wikispaces.com/Draft+text+of+the+National+Action+Plan+-+5+April+2016.12c.delayed	(from https://ogpau.govspace.gov.au/author/tobybellwood/)
00:58:01	4946/4946	---MC-	200	added ('OK')	application/rss+xml	etag:%22bac7bcdd9b278b3e4e38d12d4fb1c17a%22	https://ogpau.govspace.gov.au/author/tobybellwood/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/author/tobybellwood/feed/index.html	(from https://ogpau.govspace.gov.au/author/tobybellwood/)
00:58:01	22449/22449	---M--	200	added ('OK')	application/octet-stream	etag:%2257d109e3-57b1%22	https://ogpau.govspace.gov.au/wp-includes/fonts/dashicons.eot	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-includes/fonts/dashicons.eot	(from https://ogpau.govspace.gov.au/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.6.1)
